entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
non_financial_429,"DOW PHARMACEUTICAL SCIENCES, INC.",DOW PHARMACEUTICAL SCIENCES INC,DOW PHARMACEUTICAL SCIENCES INC,433,2,90.0,90.0,False
non_financial_430,"FOUNDRY NETWORKS, LLC",FOUNDRY NETWORKS LLC,FOUNDRY NETWORKS LLC,433,2,90.0,90.0,False
non_financial_430,"FOUNDRY NETWORKS, INC.",FOUNDRY NETWORKS INC,FOUNDRY NETWORKS LLC,346,2,90.0,90.0,False
non_financial_431,"ATON PHARMA, INC.",ATON PHARMA INC,ATON PHARMA INC,431,2,90.0,90.0,False
non_financial_431,"ATON PHARMA, INC., A DELAWARE CORPORATION",ATON PHARMA INC A DELAWARE CORP,ATON PHARMA INC,21,2,90.0,90.0,False
non_financial_432,VONAGE NETWORK LLC,VONAGE NETWORK LLC,VONAGE NETWORK LLC,431,2,88.88888888888889,88.88888888888889,True
non_financial_432,VONAGE NETWORK INC.,VONAGE NETWORK INC,VONAGE NETWORK LLC,18,2,88.88888888888889,88.88888888888889,True
non_financial_433,VONAGE BUSINESS SOLUTIONS INC.,VONAGE BUSINESS SOLUTIONS INC,VONAGE BUSINESS SOLUTIONS INC,151,2,100.0,100.0,False
non_financial_433,"VONAGE BUSINESS SOLUTIONS, INC.",VONAGE BUSINESS SOLUTIONS INC,VONAGE BUSINESS SOLUTIONS INC,167,2,100.0,100.0,False
non_financial_434,COTY BRANDS MANAGEMENT INC,COTY BRANDS MANAGEMENT INC,COTY BRANDS MANAGEMENT INC,5,2,100.0,100.0,False
non_financial_434,COTY BRANDS MANAGEMENT INC.,COTY BRANDS MANAGEMENT INC,COTY BRANDS MANAGEMENT INC,390,2,100.0,100.0,False
non_financial_435,VALEANT PHARMACEUTICALS INTERNATIONAL,VALEANT PHARMACEUTICALS INTERNATIONAL,VALEANT PHARMACEUTICALS INTERNATIONAL,430,3,93.37606837606837,90.12820512820512,False
non_financial_435,"VALEANT PHARMACEUTICALS INTERNATIONAL, A DELAWARE CORPORATION",VALEANT PHARMACEUTICALS INTERNATIONAL A DELAWARE CORP,VALEANT PHARMACEUTICALS INTERNATIONAL,21,3,93.37606837606837,90.12820512820512,False
non_financial_435,"VALEANT PHARMACEUTICALS INTERNATIONAL, INC.",VALEANT PHARMACEUTICALS INTERNATIONAL INC,VALEANT PHARMACEUTICALS INTERNATIONAL,419,3,93.37606837606837,90.12820512820512,False
non_financial_436,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,419,3,93.33333333333333,90.0,False
non_financial_436,VALEANT PHARMACEUTICALS NORTH AMERICA,VALEANT PHARMACEUTICALS NORTH AMERICA,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,14,3,93.33333333333333,90.0,False
non_financial_436,"VALEANT PHARMACEUTICALS NORTH AMERICA LLC, A DELAWARE LLC",VALEANT PHARMACEUTICALS NORTH AMERICA LLC A DELAWARE LLC,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,21,3,93.33333333333333,90.0,False
non_financial_437,"VALEANT CANADA LP, BY ITS GENERAL PARTNER VALEANT CANADA GP LIMITED",VALEANT CANADA LP BY ITS GENERAL PARTNER VALEANT CANADA GP LTD,VALEANT CANADA LP,3,2,90.0,90.0,False
non_financial_437,VALEANT CANADA LP,VALEANT CANADA LP,VALEANT CANADA LP,416,2,90.0,90.0,False
non_financial_438,VALEANT PHARMACEUTICALS IRELAND LIMITED,VALEANT PHARMACEUTICALS IRELAND LTD,VALEANT PHARMACEUTICALS IRELAND LTD,416,2,95.0,95.0,False
non_financial_438,VALEANT PHARMACEUTICALS IRELAND,VALEANT PHARMACEUTICALS IRELAND,VALEANT PHARMACEUTICALS IRELAND LTD,3,2,95.0,95.0,False
non_financial_439,VALEANT PHARMACEUTICALS LUXEMBOURG S.A.R.L.,VALEANT PHARMACEUTICALS LUXEMBOURG SA R L,VALEANT PHARMACEUTICALS LUXEMBOURG SA R L,2,3,97.59036144578313,96.3855421686747,False
non_financial_439,VALEANT PHARMACEUTICALS LUXEMBOURG S.À R.L.,VALEANT PHARMACEUTICALS LUXEMBOURG S À R L,VALEANT PHARMACEUTICALS LUXEMBOURG SA R L,15,3,97.59036144578313,96.3855421686747,False
non_financial_439,VALEANT PHARMACEUTICALS LUXEMBOURG S.A R.L.,VALEANT PHARMACEUTICALS LUXEMBOURG SA R L,VALEANT PHARMACEUTICALS LUXEMBOURG SA R L,416,3,97.59036144578313,96.3855421686747,False
non_financial_440,VALEANT INTERNATIONAL BERMUDA (FORMERLY KNOWN AS VALEANT INTERNATIONAL (BARBADOS) SRL),VALEANT INTERNATIONAL BERMUDA FORMERLY KNOWNAS VALEANT INTERNATIONAL BARBADOS SRL,VALEANT INTERNATIONAL BERMUDA FORMERLY KNOWNAS VALEANT INTERNATIONAL BARBADOS SRL,2,2,95.0,95.0,False
non_financial_440,VALEANT LABORATORIES INTERNATIONAL BERMUDA (FORMERLY KNOWN AS BIOVAIL LABORATORIES INTERNATIONAL (BARBADOS) SRL),VALEANT LABORATORIES INTERNATIONAL BERMUDA FORMERLY KNOWNAS BIOVAIL LABORATORIES INTERNATIONAL BARBADOS SRL,VALEANT INTERNATIONAL BERMUDA FORMERLY KNOWNAS VALEANT INTERNATIONAL BARBADOS SRL,2,2,95.0,95.0,False
non_financial_441,HORIZON GLOBAL AMERICAS INC.,HORIZON GLOBAL AMERICAS INC,HORIZON GLOBAL AMERICAS INC,424,2,100.0,100.0,False
non_financial_441,HORIZON GLOBAL AMERICAS INC..,HORIZON GLOBAL AMERICAS INC,HORIZON GLOBAL AMERICAS INC,15,2,100.0,100.0,False
non_financial_442,"HORIZON MEDICAL PRODUCTS, INC.",HORIZON MEDICAL PRODUCTS INC,HORIZON MEDICAL PRODUCTS INC,3,2,95.0,95.0,False
non_financial_442,"HORIZON MEDICAL, INC.",HORIZON MEDICAL INC,HORIZON MEDICAL PRODUCTS INC,1,2,95.0,95.0,False
non_financial_443,"SYNERGETICS USA, INC.",SYNERGETICS USA INC,SYNERGETICS USA INC,423,3,92.5,90.0,False
non_financial_443,"SYNERGETICS USA, INC., AS GRANTOR",SYNERGETICS USA INC AS GRANTOR,SYNERGETICS USA INC,17,3,92.5,90.0,False
non_financial_443,"SYNERGETICS, INC.",SYNERGETICS INC,SYNERGETICS USA INC,13,3,92.5,90.0,False
non_financial_444,"METALDYNE, LLC",METALDYNE LLC,METALDYNE LLC,421,3,95.0,95.0,False
non_financial_444,"METALDYNE BSM, LLC",METALDYNE BSM LLC,METALDYNE LLC,404,3,95.0,95.0,False
non_financial_444,METALDYNE COMPANY LLC,METALDYNE CO LLC,METALDYNE LLC,6,3,95.0,95.0,False
non_financial_445,"SUN EDISON, LLC",SUN EDISON LLC,SUN EDISON LLC,274,2,100.0,100.0,False
non_financial_445,SUN EDISON LLC,SUN EDISON LLC,SUN EDISON LLC,420,2,100.0,100.0,False
non_financial_446,"SUN COAST CLOSURES, INC.",SUN COAST CLOSURES INC,SUN COAST INDUSTRIES INC,28,3,90.0,90.0,False
non_financial_446,"SUN COAST INDUSTRIES, INC. (AS SUCCESSOR IN INTEREST TO SUN COAST CLOSURES, INC.)",SUN COAST INDUSTRIES INC AS SUCCESSOR IN INTEREST TO SUN COAST CLOSURES INC,SUN COAST INDUSTRIES INC,4,3,90.0,90.0,False
non_financial_446,"SUN COAST INDUSTRIES, INC.",SUN COAST INDUSTRIES INC,SUN COAST INDUSTRIES INC,33,3,90.0,90.0,False
non_financial_447,"SUN COAST PLASTICS INC., A CORP. OF DE",SUN COAST PLASTICS INC A CORP OF DE,SUN COAST PLASTICS INC A CORP OF DE,13,2,90.74626865671642,90.74626865671642,False
non_financial_447,"SUN COAST PLASTICS OF FLORIDA, INC., A CORP. OF FL",SUN COAST PLASTICS OF FLORIDA INC A CORP OF FL,SUN COAST PLASTICS INC A CORP OF DE,13,2,90.74626865671642,90.74626865671642,False
non_financial_448,"MULTIMEDIA GAMES, INC., N/K/A EVERI GAMES INC.",MULTIMEDIA GAMES INC N K A EVERI GAMES INC,MULTIMEDIA GAMES INC,180,3,90.0,90.0,False
non_financial_448,"MULTIMEDIA GAMES, INC.",MULTIMEDIA GAMES INC,MULTIMEDIA GAMES INC,419,3,90.0,90.0,False
non_financial_448,"MULTIMEDIA GAMES, INC. AND MULTIMEDIA GAMES HOLDING COMPANY, INC.",MULTIMEDIA GAMES INC & MULTIMEDIA GAMES HOLDING CO INC,MULTIMEDIA GAMES INC,62,3,90.0,90.0,False
non_financial_449,NETLOGIC MICROSYSTEMS INTERNATIONAL LIMITED,NETLOGIC MICROSYSTEMS INTERNATIONAL LTD,NETLOGIC MICROSYSTEMS INC,348,2,88.16326530612244,88.16326530612244,True
non_financial_449,"NETLOGIC MICROSYSTEMS, INC.",NETLOGIC MICROSYSTEMS INC,NETLOGIC MICROSYSTEMS INC,419,2,88.16326530612244,88.16326530612244,True
non_financial_450,"GERBER SCIENTIFIC INTERNATIONAL, INC.",GERBER SCIENTIFIC INTERNATIONAL INC,GERBER SCIENTIFIC INTERNATIONAL INC,215,2,90.0,90.0,False
non_financial_450,"GERBER SCIENTIFIC INTERNATIONAL, INC. (AS SUCCESSOR IN INTEREST TO GERBER TECHNOLOGY, INC.",GERBER SCIENTIFIC INTERNATIONAL INC AS SUCCESSOR IN INTEREST TO GERBER TECHNOLOGY INC,GERBER SCIENTIFIC INTERNATIONAL INC,128,2,90.0,90.0,False
non_financial_451,"GERBER COBURN OPTICAL, INC., A CONNECTICUT CORPORATION.",GERBER COBURN OPTICAL INC A CONNECTICUT CORP,GERBER COBURN OPTICAL INC A CONNECTICUT CORP,128,3,89.08163265306122,88.16326530612244,True
non_financial_451,"GERBER COBURN OPTICAL INTERNATIONAL, INC.",GERBER COBURN OPTICAL INTERNATIONAL INC,GERBER COBURN OPTICAL INC A CONNECTICUT CORP,127,3,89.08163265306122,88.16326530612244,True
non_financial_451,"GERBER COBURN OPTICAL, INC.",GERBER COBURN OPTICAL INC,GERBER COBURN OPTICAL INC A CONNECTICUT CORP,127,3,89.08163265306122,88.16326530612244,True
non_financial_452,"REVLON CONSUMER PRODUCTS CORPORATION, A CORPORATION OF DELEWARE",REVLON CONSUMER PRODUCTS CORP A CORP OF DELEWARE,REVLON CONSUMER PRODUCTS CORP,73,5,93.02178428082026,88.47457627118645,False
non_financial_452,REVLON CONSUMER PRODUCTS LLC,REVLON CONSUMER PRODUCTS LLC,REVLON CONSUMER PRODUCTS CORP,34,5,93.02178428082026,88.47457627118645,False
non_financial_452,REVLON CONSUMER PRODUCTS CORPORATION,REVLON CONSUMER PRODUCTS CORP,REVLON CONSUMER PRODUCTS CORP,417,5,93.02178428082026,88.47457627118645,False
non_financial_452,REVLON CONSUMER PPRODUCTS CORPORATION,REVLON CONSUMER PPRODUCTS CORP,REVLON CONSUMER PRODUCTS CORP,18,5,93.02178428082026,88.47457627118645,False
non_financial_452,REVLON CONSUMER PRODUCTS CORP.,REVLON CONSUMER PRODUCTS CORP,REVLON CONSUMER PRODUCTS CORP,5,5,93.02178428082026,88.47457627118645,False
non_financial_453,"COMMONWEALTH LABORATORIES, LLC",COMMONWEALTH LABORATORIES LLC,COMMONWEALTH LABORATORIES LLC,416,2,95.0,95.0,False
non_financial_453,"COMMONWEALTH LABORATORIES, LLC, AS GRANTOR",COMMONWEALTH LABORATORIES LLC AS GRANTOR,COMMONWEALTH LABORATORIES LLC,17,2,95.0,95.0,False
non_financial_454,"INTELLIGENT RESULTS, INC. (K/N/A FIRST DATA SOLUTIONS, INC.)",INTELLIGENT RESULTS INC K NA FIRST DATA SOLUTIONS INC,INTELLIGENT RESULTS INC K NA FIRST DATA SOLUTIONS INC,413,2,90.0,90.0,False
non_financial_454,"INTELLIGENT RESULTS, INC.",INTELLIGENT RESULTS INC,INTELLIGENT RESULTS INC K NA FIRST DATA SOLUTIONS INC,331,2,90.0,90.0,False
non_financial_455,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS LLC,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS LLC,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS 2 LLC,23,2,97.87234042553192,97.87234042553192,False
non_financial_455,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS 2 LLC,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS 2 LLC,INTELLIGENT INTELLECTUAL PROPERTY HOLDINGS 2 LLC,73,2,97.87234042553192,97.87234042553192,False
non_financial_456,"O'BRIEN INTERNATIONAL, INC.,",O BRIEN INTERNATIONAL INC,O BRIEN INTERNATIONAL INC,27,3,96.66666666666667,95.0,False
non_financial_456,O'BRIEN INTERNATIONAL,O BRIEN INTERNATIONAL,O BRIEN INTERNATIONAL INC,2,3,96.66666666666667,95.0,False
non_financial_456,"O'BRIEN INTERNATIONAL, INC.",O BRIEN INTERNATIONAL INC,O BRIEN INTERNATIONAL INC,54,3,96.66666666666667,95.0,False
non_financial_457,"O'SULLIVAN INDUSTRIES VIRGINIA, INC.",O SULLIVAN INDUSTRIES VIRGINIA INC,O SULLIVAN INDUSTRIES INC,4,2,95.0,95.0,False
non_financial_457,"O'SULLIVAN INDUSTRIES, INC.",O SULLIVAN INDUSTRIES INC,O SULLIVAN INDUSTRIES INC,11,2,95.0,95.0,False
non_financial_458,O'BRIEN-KREITZBERG INC. (CA CORPORATION),O BRIEN-KREITZBERG INC CA CORP,O BRIEN-KREITZBERG INC,1,3,96.68032786885246,95.0,False
non_financial_458,O'BRIEN-KREITZEBERG INC. (CA CORPORATION),O BRIEN-KREITZEBERG INC CA CORP,O BRIEN-KREITZBERG INC,1,3,96.68032786885246,95.0,False
non_financial_458,O'BRIEN-KREITZBERG INC.,O BRIEN-KREITZBERG INC,O BRIEN-KREITZBERG INC,1,3,96.68032786885246,95.0,False
non_financial_459,"MACDONALD, DETTWILER AND ASSOCIATES LTD.",MACDONALD DETTWILER & ASSOCIATES LTD,MACDONALD DETTWILER & ASSOCIATES INC,388,4,93.13165905631661,90.4109589041096,False
non_financial_459,"MACDONALD,DETTWILER AND ASSOCIATES CORPORATION",MACDONALD DETTWILER & ASSOCIATES CORP,MACDONALD DETTWILER & ASSOCIATES INC,12,4,93.13165905631661,90.4109589041096,False
non_financial_459,"MACDONALD, DETTWILER AND ASSOCIATES INC.",MACDONALD DETTWILER & ASSOCIATES INC,MACDONALD DETTWILER & ASSOCIATES INC,412,4,93.13165905631661,90.4109589041096,False
non_financial_459,"MACDONALD, DETTWILER AND ASSOCIATES CORPORATION",MACDONALD DETTWILER & ASSOCIATES CORP,MACDONALD DETTWILER & ASSOCIATES INC,400,4,93.13165905631661,90.4109589041096,False
non_financial_460,"EVERGY, INC.",EVERGY INC,EVERGY INC,401,2,100.0,100.0,False
non_financial_460,"EVERGY, INC",EVERGY INC,EVERGY INC,10,2,100.0,100.0,False
non_financial_461,READ-RITE CORPORATION A DELAWARE CORPORATION,READ-RITE CORPORATIONA DELAWARE CORP,READ-RITE CORP,3,8,91.41624579124579,88.88888888888889,False
non_financial_461,"READ-RITE CORPORATION, A DELAWARE CORPORATION",READ-RITE CORP A DELAWARE CORP,READ-RITE CORP,134,8,91.41624579124579,88.88888888888889,False
non_financial_461,READ-RITE CORPORATION (A DELAWARE CORP.),READ-RITE CORP A DELAWARE CORP,READ-RITE CORP,1,8,91.41624579124579,88.88888888888889,False
non_financial_461,READ-RITE CORPORATION A DE. CORP.,READ-RITE CORPORATIONA DE CORP,READ-RITE CORP,1,8,91.41624579124579,88.88888888888889,False
non_financial_461,"READ-RITE CORPORATION, A DE CORP.",READ-RITE CORP A DE CORP,READ-RITE CORP,2,8,91.41624579124579,88.88888888888889,False
non_financial_461,"READ-RITE CORPORATION, A CORP. OF DE",READ-RITE CORP A CORP OF DE,READ-RITE CORP,1,8,91.41624579124579,88.88888888888889,False
non_financial_461,"READ-RITE CORPORATION, A CORP. OF DELAWARE",READ-RITE CORP A CORP OF DELAWARE,READ-RITE CORP,1,8,91.41624579124579,88.88888888888889,False
non_financial_461,READ-RITE CORPORATION,READ-RITE CORP,READ-RITE CORP,399,8,91.41624579124579,88.88888888888889,False
non_financial_462,GREDE II LLC,GREDE II LLC,GREDE LLC,397,2,95.0,95.0,False
non_financial_462,GREDE LLC,GREDE LLC,GREDE LLC,398,2,95.0,95.0,False
non_financial_463,"B & L CRL, INC.",B & L CRL INC,B & L CRL INC,1,2,100.0,100.0,False
non_financial_463,B&L CRL INC.,B & L CRL INC,B & L CRL INC,396,2,100.0,100.0,False
non_financial_464,"B. I. TRANSPORTATION, INC.",B I TRANSPORTATION INC,B I TRANSPORTATION INC,9,2,100.0,100.0,False
non_financial_464,"B.I. TRANSPORTATION, INC.",B I TRANSPORTATION INC,B I TRANSPORTATION INC,173,2,100.0,100.0,False
non_financial_465,"B.W. ELLIOTT MANUFACTURING CO., LLC",B W ELLIOTT MANUFACTURING CO LLC,B W ELLIOTT MANUFACTURING CO LLC,82,3,94.7420634920635,92.06349206349206,False
non_financial_465,"B.W. ELLIOTT MANUFACTURING CO., INC.",B W ELLIOTT MANUFACTURING CO INC,B W ELLIOTT MANUFACTURING CO LLC,1,3,94.7420634920635,92.06349206349206,False
non_financial_465,"B.W. ELLIOT MANUFACTURING CO., LLC",B W ELLIOT MANUFACTURING CO LLC,B W ELLIOTT MANUFACTURING CO LLC,25,3,94.7420634920635,92.06349206349206,False
non_financial_466,"B&G FOODS NORTH AMERICA CORPORATION, INC.",B & G FOODS NORTH AMERICA CORP INC,B & G FOODS NORTH AMERICA INC,3,2,95.0,95.0,False
non_financial_466,"B&G FOODS NORTH AMERICA, INC.",B & G FOODS NORTH AMERICA INC,B & G FOODS NORTH AMERICA INC,5,2,95.0,95.0,False
non_financial_467,WILMINGTON TRUST COMPANY,WILMINGTON TRUST CO,WILMINGTON TRUST CO,19,3,89.73684210526315,89.47368421052632,True
non_financial_467,"WILMINGTON TRUST, NATIONAL ASSOCIATION",WILMINGTON TRUST NA,WILMINGTON TRUST CO,16,3,89.73684210526315,89.47368421052632,True
non_financial_467,"WILMINGTON TRUST, NATIONAL ASSOCIATION, AS THE PRIOR COLLATERAL AGENT",WILMINGTON TRUST NA AS THE PRIOR COLLATERAL AGENT,WILMINGTON TRUST CO,3,3,89.73684210526315,89.47368421052632,True
non_financial_468,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORPORATION (FORMERLY KNOWN AS WESTINGHOUSE AIR BRAKE COMPANY),WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP FORMERLY KNOWNAS WESTINGHOUSE AIR BRAKE CO,WESTINGHOUSE AIR BRAKE CO,3,2,90.0,90.0,False
non_financial_468,WESTINGHOUSE AIR BRAKE COMPANY,WESTINGHOUSE AIR BRAKE CO,WESTINGHOUSE AIR BRAKE CO,395,2,90.0,90.0,False
non_financial_469,WESTINGHOUSE ELECTRIC COMPANY LLC,WESTINGHOUSE ELECTRIC CO LLC,WESTINGHOUSE ELECTRIC CO LLC,6,2,88.88888888888889,88.88888888888889,True
non_financial_469,WESTINGHOUSE ELECTRIC CORPORATION,WESTINGHOUSE ELECTRIC CORP,WESTINGHOUSE ELECTRIC CO LLC,1,2,88.88888888888889,88.88888888888889,True
non_financial_470,"FOAMEX, L.P.",FOAMEX LP,FOAMEX LP,2,6,93.75,90.0,False
non_financial_470,FOAMEX,FOAMEX,FOAMEX LP,1,6,93.75,90.0,False
non_financial_470,FOAMEX INNOVATIONS OPERATING COMPANY,FOAMEX INNOVATIONS OPERATING CO,FOAMEX LP,49,6,93.75,90.0,False
non_financial_470,"FOAMEX ASIA CO., LTD.",FOAMEX ASIA CO LTD,FOAMEX LP,3,6,93.75,90.0,False
non_financial_470,"FOAMEX L.P,",FOAMEX LP,FOAMEX LP,3,6,93.75,90.0,False
non_financial_470,FOAMEX L.P.,FOAMEX LP,FOAMEX LP,393,6,93.75,90.0,False
non_financial_471,"INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA, INC.",INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC,INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC,392,3,93.21839080459772,89.65517241379311,False
non_financial_471,"INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA, INC., AS GRANTOR",INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC AS GRANTOR,INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC,146,3,93.21839080459772,89.65517241379311,False
non_financial_471,"INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA, INC., A DELAWARE CORPORATION",INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC A DELAWARE CORP,INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA INC,164,3,93.21839080459772,89.65517241379311,False
non_financial_472,UNILOY MILACRON INC.,UNILOY MILACRON INC,UNILOY MILACRON USA INC,314,2,95.0,95.0,False
non_financial_472,UNILOY MILACRON U.S.A. INC.,UNILOY MILACRON USA INC,UNILOY MILACRON USA INC,392,2,95.0,95.0,False
non_financial_473,"HAYES LEMMERZ INTERNATIONAL - HUB AND DRUM, INC.",HAYES LEMMERZ INTERNATIONAL - HUB & DRUM INC,HAYES LEMMERZ INTERNATIONAL INC,4,6,93.57077563726557,88.0,False
non_financial_473,"HAYES LEMMERZ INTERNATIONAL-OHIO, INC.",HAYES LEMMERZ INTERNATIONAL-OHIO INC,HAYES LEMMERZ INTERNATIONAL INC,174,6,93.57077563726557,88.0,False
non_financial_473,"HAYES LEMMERZ INTERNATIONAL-CMI, INC.",HAYES LEMMERZ INTERNATIONAL-CMI INC,HAYES LEMMERZ INTERNATIONAL INC,173,6,93.57077563726557,88.0,False
non_financial_473,"HAYES LEMMERZ INTERNATIONAL - MONTAGUE, INC.",HAYES LEMMERZ INTERNATIONAL - MONTAGUE INC,HAYES LEMMERZ INTERNATIONAL INC,6,6,93.57077563726557,88.0,False
non_financial_473,"HAYES LEMMERZ INTERNATIONAL-MONTAGUE, INC.",HAYES LEMMERZ INTERNATIONAL-MONTAGUE INC,HAYES LEMMERZ INTERNATIONAL INC,6,6,93.57077563726557,88.0,False
non_financial_473,"HAYES LEMMERZ INTERNATIONAL, INC.",HAYES LEMMERZ INTERNATIONAL INC,HAYES LEMMERZ INTERNATIONAL INC,390,6,93.57077563726557,88.0,False
non_financial_474,TRONOX LLC,TRONOX LLC,TRONOX LLC,389,2,90.0,90.0,False
non_financial_474,TRONOX LLC F/K/A KERR-MCGEE CHEMICAL LLC,TRONOX LLC F K A KERR-MCGEE CHEMICAL LLC,TRONOX LLC,46,2,90.0,90.0,False
non_financial_475,TRONOX WORLDWIDE,TRONOX WORLDWIDE,TRONOX WORLDWIDE LLC,1,2,95.0,95.0,False
non_financial_475,TRONOX WORLDWIDE LLC,TRONOX WORLDWIDE LLC,TRONOX WORLDWIDE LLC,53,2,95.0,95.0,False
non_financial_476,MISSION RESEARCH CORPORATION,MISSION RESEARCH CORP,MISSION RESEARCH CORP,384,2,97.67441860465117,97.67441860465117,False
non_financial_476,MISSION RESSEARCH CORPORATION,MISSION RESSEARCH CORP,MISSION RESEARCH CORP,1,2,97.67441860465117,97.67441860465117,False
non_financial_477,"GASL, INC.",GASL INC,GASL INC,383,2,100.0,100.0,False
non_financial_477,"GASL, INC",GASL INC,GASL INC,1,2,100.0,100.0,False
non_financial_478,WP PRISIM INC.,WP PRISIM INC,WP PRISM INC,1,3,97.33333333333333,96.0,False
non_financial_478,"WP PRISM, INC.",WP PRISM INC,WP PRISM INC,13,3,97.33333333333333,96.0,False
non_financial_478,WP PRISM INC.,WP PRISM INC,WP PRISM INC,383,3,97.33333333333333,96.0,False
non_financial_479,ALLIS-CHALMERS CORPORATION A DE CORP.,ALLIS-CHALMERS CORPORATIONA DE CORP,ALLIS-CHALMERS CORPORATIONA DE CORP,376,2,90.0,90.0,False
non_financial_479,ALLIS-CHALMERS CORPORATION,ALLIS-CHALMERS CORP,ALLIS-CHALMERS CORPORATIONA DE CORP,210,2,90.0,90.0,False
non_financial_480,"ARROW ENGINE COMPANY, AN OKLAHOMA CORPORATION",ARROW ENGINE CO AN OKLAHOMA CORP,ARROW ENGINE CO,78,2,90.0,90.0,False
non_financial_480,ARROW ENGINE COMPANY,ARROW ENGINE CO,ARROW ENGINE CO,373,2,90.0,90.0,False
non_financial_481,"ARROW INTERNATIONAL, INC.",ARROW INTERNATIONAL INC,ARROW INTERNATIONAL INC,98,2,88.0,88.0,True
non_financial_481,ARROW INTERNATIONAL INVESTMENT CORP.,ARROW INTERNATIONAL INVESTMENT CORP,ARROW INTERNATIONAL INC,21,2,88.0,88.0,True
non_financial_482,"PROGRESSIVE GAMES, INC.",PROGRESSIVE GAMES INC,PROGRESSIVE GAMES INC,373,2,100.0,100.0,False
non_financial_482,"PROGRESSIVE GAMES, INC",PROGRESSIVE GAMES INC,PROGRESSIVE GAMES INC,7,2,100.0,100.0,False
non_financial_483,PROGRESSIVE GAMING INTERNATIONAL CORP.,PROGRESSIVE GAMING INTERNATIONAL CORP,PROGRESSIVE GAMING INTERNATIONAL UK LTD,6,4,91.21237240420265,88.1159420289855,False
non_financial_483,PROGRESSIVE GAMING INTERNATIONAL CORPORATION,PROGRESSIVE GAMING INTERNATIONAL CORP,PROGRESSIVE GAMING INTERNATIONAL UK LTD,108,4,91.21237240420265,88.1159420289855,False
non_financial_483,PROGRESSIVE GAMING INTERNATIONAL (GROUP) LTD.,PROGRESSIVE GAMING INTERNATIONAL GROUP LTD,PROGRESSIVE GAMING INTERNATIONAL UK LTD,186,4,91.21237240420265,88.1159420289855,False
non_financial_483,PROGRESSIVE GAMING INTERNATIONAL (UK) LTD.,PROGRESSIVE GAMING INTERNATIONAL UK LTD,PROGRESSIVE GAMING INTERNATIONAL UK LTD,186,4,91.21237240420265,88.1159420289855,False
non_financial_484,"PROGRESSIVE LIGHTING, INC. (NC)",PROGRESSIVE LIGHTING INC NC,PROGRESSIVE LIGHTING INC NC,49,2,96.2962962962963,96.2962962962963,False
non_financial_484,"PROGRESSIVE LIGHTING, INC. (SC)",PROGRESSIVE LIGHTING INC SC,PROGRESSIVE LIGHTING INC NC,49,2,96.2962962962963,96.2962962962963,False
non_financial_485,PROGRESSIVE COMPONENTS INTERNATIONAL CORPORATION,PROGRESSIVE COMPONENTS INTERNATIONAL CORP,PROGRESSIVE COMPONENTS INTERNATIONAL CORP,2,2,90.0,90.0,False
non_financial_485,PROGRESSIVE COMPONENTS INTERNATIONAL CORPORATION FORMERLY KNOWN AS D & L INCORPORATED,PROGRESSIVE COMPONENTS INTERNATIONAL CORP FORMERLY KNOWNAS D & L INC,PROGRESSIVE COMPONENTS INTERNATIONAL CORP,2,2,90.0,90.0,False
non_financial_486,DME COMPANY LLC,DME CO LLC,DME CO LLC,245,2,90.0,90.0,False
non_financial_486,"DME COMPANY LLC, A DELAWARE LIMITED LIABILITY COMPANY",DME CO LLC A DELAWARE LTD LIABILITY CO,DME CO LLC,31,2,90.0,90.0,False
non_financial_487,CAVIUM NETWORKS LLC,CAVIUM NETWORKS LLC,CAVIUM NETWORKS LLC,362,2,95.0,95.0,False
non_financial_487,CAVIUM NETWORKS,CAVIUM NETWORKS,CAVIUM NETWORKS LLC,6,2,95.0,95.0,False
non_financial_488,"MATTEL, INC. A DE CORP.",MATTEL INC A DE CORP,MATTEL INC,5,2,90.0,90.0,False
