entity_id,original_name,normalized_name,standard_name,frequency,component_size,avg_similarity,min_similarity,needs_review
non_financial_release_1317,"MAGNATECH INTERNATIONAL, INC.",MAGNATECH INTERNATIONAL INC,MAGNATECH INTERNATIONAL,2,2,90.56603773584906,90.56603773584906,False
non_financial_release_1317,"MAGNATECH INTERNATIONAL, L.P.",MAGNATECH INTERNATIONAL LP,MAGNATECH INTERNATIONAL,2,2,90.56603773584906,90.56603773584906,False
non_financial_release_1318,"MAPP DIGITAL US, LLC",MAPP DIGITAL US LLC,MAPP DIGITAL UK,2,3,100.0,100.0,False
non_financial_release_1318,MAPP DIGITAL UK LTD,MAPP DIGITAL UK LTD,MAPP DIGITAL UK,2,3,100.0,100.0,False
non_financial_release_1318,MAPP DIGITAL UK LTD.,MAPP DIGITAL UK LTD,MAPP DIGITAL UK,2,3,100.0,100.0,False
non_financial_release_1319,"NEWZOOM, INC.",NEWZOOM INC,NEWZOOM,2,2,90.0,90.0,False
non_financial_release_1319,"NEWZOOM, LLC FORMERLY KNOWN AS NEWZOOM, INC.",NEWZOOM LLC FORMERLY KNOWNAS NEWZOOM INC,NEWZOOM,2,2,90.0,90.0,False
non_financial_release_1320,"OUTCOME SCIENCES, INC.",OUTCOME SCIENCES INC,OUTCOME SCIENCES,2,2,90.0,90.0,False
non_financial_release_1320,"OUTCOME SCIENCES, LLC",OUTCOME SCIENCES LLC,OUTCOME SCIENCES,2,2,90.0,90.0,False
non_financial_release_1321,OXFORD BIOTHERAPEUTICS INC.,OXFORD BIOTHERAPEUTICS INC,OXFORD BIOTHERAPEUTICS,2,2,88.46153846153845,88.46153846153845,True
non_financial_release_1321,OXFORD BIOTHERAPEUTICS LTD.,OXFORD BIOTHERAPEUTICS LTD,OXFORD BIOTHERAPEUTICS,1,2,88.46153846153845,88.46153846153845,True
non_financial_release_1322,"PALLADIUM ENERGY GROUP, INC.",PALLADIUM ENERGY GROUP INC,PALLADIUM ENERGY GROUP,1,7,93.83040935672516,90.0,False
non_financial_release_1322,PALLADIUM ENERGY INC,PALLADIUM ENERGY INC,PALLADIUM ENERGY GROUP,1,7,93.83040935672516,90.0,False
non_financial_release_1322,"PALLADIUM ENERGY INC. (NOW KNOWN AS INVENTUS POWER (DELAWARE), INC.)",PALLADIUM ENERGY INC NOW KNOWNAS INVENTUS POWER DELAWARE INC,PALLADIUM ENERGY GROUP,1,7,93.83040935672516,90.0,False
non_financial_release_1322,"PALLADIUM ENERGY OF ILLINOIS LLC (F/K/A MICROSUN TECHNOLOGIES, LLC)",PALLADIUM ENERGY OF ILLINOIS LLC F K A MICROSUN TECHNOLOGIES LLC,PALLADIUM ENERGY GROUP,1,7,93.83040935672516,90.0,False
non_financial_release_1322,PALLADIUM ENERGY OF ILLINOIS LLC (N/K/A INVENTUS POWER (ILLINOIS) LLC),PALLADIUM ENERGY OF ILLINOIS LLC N K A INVENTUS POWER ILLINOIS LLC,PALLADIUM ENERGY GROUP,1,7,93.83040935672516,90.0,False
non_financial_release_1322,"PALLADIUM ENERGY, INC. (N/K/A INVENTUS POWER (DELAWARE), INC.)",PALLADIUM ENERGY INC N K A INVENTUS POWER DELAWARE INC,PALLADIUM ENERGY GROUP,1,7,93.83040935672516,90.0,False
non_financial_release_1322,"PALLADIUM ENERGY GROUP, INC",PALLADIUM ENERGY GROUP INC,PALLADIUM ENERGY GROUP,2,7,93.83040935672516,90.0,False
non_financial_release_1323,PROQUEST INFORMATION AND LEARNING LLC,PROQUEST INFORMATIONAND LEARNING LLC,PROQUEST INFORMATIONAND LEARNING LLC,2,2,95.77464788732395,95.77464788732395,False
non_financial_release_1323,PROQUEST INFORMATION AND LEARNING COMPANY,PROQUEST INFORMATIONAND LEARNING CO,PROQUEST INFORMATIONAND LEARNING LLC,1,2,95.77464788732395,95.77464788732395,False
non_financial_release_1324,PROQUEST LLC (FORMERLY PROQUEST-CSA LLC),PROQUEST LLC FORMERLY PROQUEST-CSA LLC,PROQUEST LLC,1,2,90.0,90.0,False
non_financial_release_1324,PROQUEST LLC,PROQUEST LLC,PROQUEST LLC,2,2,90.0,90.0,False
non_financial_release_1325,RANCO INCORPORATED OF DELAWARE,RANCO INC OF DELAWARE,RANCO,1,2,90.0,90.0,False
non_financial_release_1325,RANCO INC.,RANCO INC,RANCO,2,2,90.0,90.0,False
non_financial_release_1326,"REGAL WARE, INC.",REGAL WARE INC,REGAL WARE,2,2,90.0,90.0,False
non_financial_release_1326,"REGAL WARE, INC., A DELAWARE CORPORATION",REGAL WARE INC A DELAWARE CORP,REGAL WARE,2,2,90.0,90.0,False
non_financial_release_1327,SCM METAL PRODUCTS INC.,SCM METAL PRODUCTS INC,SCM METAL PRODUCTS,2,2,100.0,100.0,False
non_financial_release_1327,"SCM METAL PRODUCTS, INC.",SCM METAL PRODUCTS INC,SCM METAL PRODUCTS,2,2,100.0,100.0,False
non_financial_release_1328,"SERACARE LIFE SCIENCES, INC.",SERACARE LIFE SCIENCES INC,SERACARE LIFE SCIENCES,2,2,100.0,100.0,False
non_financial_release_1328,SERACARE LIFE SCIENCES INC.,SERACARE LIFE SCIENCES INC,SERACARE LIFE SCIENCES,1,2,100.0,100.0,False
non_financial_release_1329,STANHOPE PRODUCTS COMPANY,STANHOPE PRODUCTS CO,STANHOPE PRODUCTS CO,2,2,95.0,95.0,False
non_financial_release_1329,STANHOPE PRODUCTS COMPANY LLC,STANHOPE PRODUCTS CO LLC,STANHOPE PRODUCTS CO,1,2,95.0,95.0,False
non_financial_release_1330,"SURGI-VISION, INC.",SURGI-VISION INC,SURGIVISION,1,2,96.7741935483871,96.7741935483871,False
non_financial_release_1330,"SURGIVISION, INC.",SURGIVISION INC,SURGIVISION,2,2,96.7741935483871,96.7741935483871,False
non_financial_release_1331,SUSQUEHANNA CAPITAL ACQUISITION COMPANY,SUSQUEHANNA CAPITAL ACQUISITION CO,SUSQUEHANNA CAPITAL ACQUISITION CO,2,2,100.0,100.0,False
non_financial_release_1331,SUSQUEHANNA CAPITAL ACQUISITION CO.,SUSQUEHANNA CAPITAL ACQUISITION CO,SUSQUEHANNA CAPITAL ACQUISITION CO,1,2,100.0,100.0,False
non_financial_release_1332,"TABULA RASA HEALTHCARE, INC.",TABULA RASA HEALTHCARE INC,TABULA RASA HEALTHCARE,2,3,96.66666666666667,95.0,False
non_financial_release_1332,"TABULA RASA HEALTHCARE GROUP, INC.",TABULA RASA HEALTHCARE GROUP INC,TABULA RASA HEALTHCARE,1,3,96.66666666666667,95.0,False
non_financial_release_1332,"TABULA RASA HEALTHCARE, INC",TABULA RASA HEALTHCARE INC,TABULA RASA HEALTHCARE,1,3,96.66666666666667,95.0,False
non_financial_release_1333,"TALLEY DEFENSE SYSTEMS, INC., A DELAWARE CORPORATION",TALLEY DEFENSE SYSTEMS INC A DELAWARE CORP,TALLEY DEFENSE SYSTEMS A DELAWARE CORP,2,2,90.0,90.0,False
non_financial_release_1333,"TALLEY DEFENSE SYSTEMS, INC.",TALLEY DEFENSE SYSTEMS INC,TALLEY DEFENSE SYSTEMS A DELAWARE CORP,1,2,90.0,90.0,False
non_financial_release_1334,"THE WEATHER CHANNEL, INC.",WEATHER CHANNEL INC,WEATHER CHANNEL LLC,1,2,89.47368421052632,89.47368421052632,True
non_financial_release_1334,"THE WEATHER CHANNEL, LLC",WEATHER CHANNEL LLC,WEATHER CHANNEL LLC,2,2,89.47368421052632,89.47368421052632,True
non_financial_release_1335,"TRESTLE ACQUISITION CORP., A WHOLLY OWNED SUBSIDIARY OF TRESTLE HOLDINGS, INC.",TRESTLE ACQUISITION CORP A WHOLLY OWNED SUBSIDIARY OF TRESTLE HOLDINGS INC,TRESTLE ACQUISITION CORP A WHOLLY OWNED SUBSIDIARY OF TRESTLE HOLDINGS,2,2,98.64864864864865,98.64864864864865,False
non_financial_release_1335,"TRESTLE ACQUISITION CORP., A WHOLLY-OWNED SUBSIDIARY OF TRESTLE HOLDINGS, INC.",TRESTLE ACQUISITION CORP A WHOLLY-OWNED SUBSIDIARY OF TRESTLE HOLDINGS INC,TRESTLE ACQUISITION CORP A WHOLLY OWNED SUBSIDIARY OF TRESTLE HOLDINGS,2,2,98.64864864864865,98.64864864864865,False
non_financial_release_1336,VERIDICOM INC,VERIDICOM INC,VERIDICOM,2,2,100.0,100.0,False
non_financial_release_1336,"VERIDICOM, INC",VERIDICOM INC,VERIDICOM,2,2,100.0,100.0,False
non_financial_release_1337,"VITERA HEALTHCARE SOLUTIONS, LLC (FORMERLY SAGE SOFTWARE HEALTHCARE, LLC)",VITERA HEALTHCARE SOLUTIONS LLC FORMERLY SAGE SOFTWARE HEALTHCARE LLC,VITERA HEALTHCARE SOLUTIONS LLC,1,2,90.0,90.0,False
non_financial_release_1337,"VITERA HEALTHCARE SOLUTIONS, LLC",VITERA HEALTHCARE SOLUTIONS LLC,VITERA HEALTHCARE SOLUTIONS LLC,2,2,90.0,90.0,False
non_financial_release_1338,"VIVA GROUP, LLC",VIVA GROUP LLC,VIVA GROUP LLC,2,3,90.0,90.0,False
non_financial_release_1338,"VIVA GROUP, INC.",VIVA GROUP INC,VIVA GROUP LLC,1,3,90.0,90.0,False
non_financial_release_1338,"VIVA GROUP, INC. (K/N/A VIVA GROUP, LLC)",VIVA GROUP INC K NA VIVA GROUP LLC,VIVA GROUP LLC,1,3,90.0,90.0,False
non_financial_release_1339,"ACTIVE NETWORK, LLC",ACTIVE NETWORK LLC,ACTIVE NETWORK,1,2,88.88888888888889,88.88888888888889,True
non_financial_release_1339,"THE ACTIVE NETWORK, INC.",ACTIVE NETWORK INC,ACTIVE NETWORK,1,2,88.88888888888889,88.88888888888889,True
non_financial_release_1340,"ADARE PHARMACEUTICALS USA, INC.",ADARE PHARMACEUTICALS USA INC,ADARE PHARMACEUTICALS,1,2,95.0,95.0,False
non_financial_release_1340,"ADARE PHARMACEUTICALS, INC.",ADARE PHARMACEUTICALS INC,ADARE PHARMACEUTICALS,1,2,95.0,95.0,False
non_financial_release_1341,"AMPRO INDUSTRIES, INC.",AMPRO INDUSTRIES INC,AMPRO INDUSTRIES,1,2,95.0,95.0,False
non_financial_release_1341,AMPRO INDUSTRIES,AMPRO INDUSTRIES,AMPRO INDUSTRIES,1,2,95.0,95.0,False
non_financial_release_1342,"AP EMISSIONS TECHNOLOGIES, LLC (F/K/A AP EXHAUST TECHNOLOGIES, LLC)",AP EMISSIONS TECHNOLOGIES LLC F K A AP EXHAUST TECHNOLOGIES LLC,AP EMISSIONS TECHNOLOGIES LLC F K A AP EXHAUST TECHNOLOGIES LLC,1,2,100.0,100.0,False
non_financial_release_1342,"AP EMISSIONS TECHNOLOGIES, LLC, (F.K.A. AP EXHAUST TECHNOLOGIES, LLC)",AP EMISSIONS TECHNOLOGIES LLC F K A AP EXHAUST TECHNOLOGIES LLC,AP EMISSIONS TECHNOLOGIES LLC F K A AP EXHAUST TECHNOLOGIES LLC,1,2,100.0,100.0,False
non_financial_release_1343,CLARITY VISUAL SYSTEMS,CLARITY VISUAL SYSTEMS,CLARITY VISUAL SYSTEMS,1,2,95.0,95.0,False
non_financial_release_1343,"CLARITY VISUAL SYSTEMS, INC.",CLARITY VISUAL SYSTEMS INC,CLARITY VISUAL SYSTEMS,1,2,95.0,95.0,False
non_financial_release_1344,"CST COVERS INDUSTRIES, INC.",CST COVERS INDUSTRIES INC,CST INDUSTRIES,1,2,95.0,95.0,False
non_financial_release_1344,"CST INDUSTRIES, INC.",CST INDUSTRIES INC,CST INDUSTRIES,1,2,95.0,95.0,False
non_financial_release_1345,ECOLAIRE INCORPORATED A CORP. OF PA,ECOLAIRE INC A CORP OF PA,ECOLAIRE A PA CORP,1,4,93.21951219512195,88.04878048780488,False
non_financial_release_1345,ECOLAIRE INCORPORATED A PA CORP.,ECOLAIRE INC A PA CORP,ECOLAIRE A PA CORP,1,4,93.21951219512195,88.04878048780488,False
non_financial_release_1345,"ECOLAIRE INCORPORATED, A PA. CORP.",ECOLAIRE INC A PA CORP,ECOLAIRE A PA CORP,1,4,93.21951219512195,88.04878048780488,False
non_financial_release_1345,"ECOLAIRE PRIME, INC., A DE CORP.",ECOLAIRE PRIME INC A DE CORP,ECOLAIRE A PA CORP,1,4,93.21951219512195,88.04878048780488,False
non_financial_release_1346,"EVOLUTION LIGHTING , LLC",EVOLUTION LIGHTING LLC,EVOLUTION LIGHTING LLC,1,2,100.0,100.0,False
non_financial_release_1346,"EVOLUTION LIGHTING, LLC",EVOLUTION LIGHTING LLC,EVOLUTION LIGHTING LLC,1,2,100.0,100.0,False
non_financial_release_1347,FALLBROOK TECHNOLOGIES INC.,FALLBROOK TECHNOLOGIES INC,FALLBROOK TECHNOLOGIES,1,2,100.0,100.0,False
non_financial_release_1347,"FALLBROOK TECHNOLOGIES, INC.",FALLBROOK TECHNOLOGIES INC,FALLBROOK TECHNOLOGIES,1,2,100.0,100.0,False
non_financial_release_1348,"FLEISCHLI, MARY ELLEN, TRUSTEE FOR D.J.F. HOLDINGS, INC. PROFIT SHARING PLAN AND TRUST DATED FEBRUARY 25, 1988",FLEISCHLI MARY ELLEN TRUSTEE FOR D J F HOLDINGS INC PROFIT SHARING PLANAND TRUST DATED FEBRUARY 25 1988,FLEISCHLI DONALD J FOR D J F HOLDING PROFIT SHARING PLANAND DATED FEBRUARY 25 1988,1,2,92.61083743842364,92.61083743842364,False
non_financial_release_1348,"FLEISCHLI, DONALD J., TRUSTEE FOR D.J.F. HOLDING INC. PROFIT SHARING PLAN AND TRUST DATED FEBRUARY 25, 1988",FLEISCHLI DONALD J TRUSTEE FOR D J F HOLDING INC PROFIT SHARING PLANAND TRUST DATED FEBRUARY 25 1988,FLEISCHLI DONALD J FOR D J F HOLDING PROFIT SHARING PLANAND DATED FEBRUARY 25 1988,1,2,92.61083743842364,92.61083743842364,False
non_financial_release_1349,"GRAB NETWORKS HOLDINGS, INC",GRAB NETWORKS HOLDINGS INC,GRAB NETWORKS HOLDINGS,1,2,100.0,100.0,False
non_financial_release_1349,"GRAB NETWORKS HOLDINGS, INC.",GRAB NETWORKS HOLDINGS INC,GRAB NETWORKS HOLDINGS,1,2,100.0,100.0,False
non_financial_release_1350,"HALIO, INC. (FORMERLY KNOWN AS KINESTRAL TECHNOLOGIES, INC.)",HALIO INC FORMERLY KNOWNAS KINESTRAL TECHNOLOGIES INC,HALIO,1,2,90.0,90.0,False
non_financial_release_1350,"HALIO, INC.",HALIO INC,HALIO,1,2,90.0,90.0,False
non_financial_release_1351,"HAVIS, INC.",HAVIS INC,HAVIS,1,2,90.0,90.0,False
non_financial_release_1351,"HAVIS, INC. (FORMERLY D/B/A HAVIS-SHIELDS EQUIPMENT CORPORATION)",HAVIS INC FORMERLY D B A HAVIS-SHIELDS EQUIPMENT CORP,HAVIS,1,2,90.0,90.0,False
non_financial_release_1352,"HIGHBRIDGE/ZWIM SPECIAL OPPORTUNITIES FUND, L.P.,A DELAWARE LIMITED PARTNERSHIP",HIGHBRIDGE ZWIM SPECIAL OPPORTUNITIES FUND LP A DELAWARE LTD PARTNERSHIP,HIGHBRIDGE ZWIM SPECIAL OPORTUNITIES FUND A DELAWARE PARTNERSHIP,1,2,99.3006993006993,99.3006993006993,False
non_financial_release_1352,"HIGHBRIDGE/ZWIM SPECIAL OPORTUNITIES FUND, L.P. A DELAWARE LIMITED PARTNERSHIP",HIGHBRIDGE ZWIM SPECIAL OPORTUNITIES FUND LP A DELAWARE LTD PARTNERSHIP,HIGHBRIDGE ZWIM SPECIAL OPORTUNITIES FUND A DELAWARE PARTNERSHIP,1,2,99.3006993006993,99.3006993006993,False
non_financial_release_1353,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S. HADLEY LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS S HADLEY LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,1,2,88.23529411764706,88.23529411764706,True
non_financial_release_1353,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,INTELICOAT TECHNOLOGIES IMAGE PRODUCTS PORTLAND LLC,1,2,88.23529411764706,88.23529411764706,True
non_financial_release_1354,"INTRINSITY, INC",INTRINSITY INC,INTRINSITY,1,2,100.0,100.0,False
non_financial_release_1354,"INTRINSITY, INC.",INTRINSITY INC,INTRINSITY,1,2,100.0,100.0,False
non_financial_release_1355,"LYRIS TECHNOLOGIES, INC.",LYRIS TECHNOLOGIES INC,LYRIS TECHNOLOGIES,1,2,100.0,100.0,False
non_financial_release_1355,LYRIS TECHNOLOGIES INC.,LYRIS TECHNOLOGIES INC,LYRIS TECHNOLOGIES,1,2,100.0,100.0,False
non_financial_release_1356,MADE2MANAGE SYSTEMS INC.,MADE2MANAGE SYSTEMS INC,MADE2MANAGE SYSTEMS,1,2,100.0,100.0,False
non_financial_release_1356,"MADE2MANAGE SYSTEMS, INC.",MADE2MANAGE SYSTEMS INC,MADE2MANAGE SYSTEMS,1,2,100.0,100.0,False
non_financial_release_1357,MANUFACTURERS NATIONAL BANK OF DETROIT,MANUFACTURERS NATIONAL BANK OF DETROIT,MANUFACTURERS NATIONAL BANK OF DETROIT,1,2,90.0,90.0,False
non_financial_release_1357,"MANUFACTURERS NATIONAL BANK OF DETROIT AND DONALD E. BLACK, TRUSTEES",MANUFACTURERS NATIONAL BANK OF DETROIT & DONALD E BLACK TRUSTEES,MANUFACTURERS NATIONAL BANK OF DETROIT,1,2,90.0,90.0,False
non_financial_release_1358,MELNOR INC.,MELNOR INC,MELNOR,1,2,100.0,100.0,False
non_financial_release_1358,"MELNOR, INC.",MELNOR INC,MELNOR,1,2,100.0,100.0,False
non_financial_release_1359,"MOBILEUM, INC.",MOBILEUM INC,MOBILEUM,1,2,90.0,90.0,False
non_financial_release_1359,"MOBILEUM, INC. (FORMERLY KNOWN AS ROAMWARE, INC.)",MOBILEUM INC FORMERLY KNOWNAS ROAMWARE INC,MOBILEUM,1,2,90.0,90.0,False
non_financial_release_1360,"NEXTIRAONE FEDERAL, LLC, A DELAWARE LIMITED LIABILITY COMPANY",NEXTIRAONE FEDERAL LLC A DELAWARE LTD LIABILITY CO,NEXTIRAONE LLC A DELAWARE LIABILITY CO,1,2,95.0,95.0,False
non_financial_release_1360,"NEXTIRAONE, LLC, A DELAWARE LIMITED LIABILITY COMPANY",NEXTIRAONE LLC A DELAWARE LTD LIABILITY CO,NEXTIRAONE LLC A DELAWARE LIABILITY CO,1,2,95.0,95.0,False
non_financial_release_1361,NORCRAFT COMPANIES L.L.C.,NORCRAFT CO LLC,NORCRAFT CO,1,2,89.65517241379311,89.65517241379311,True
non_financial_release_1361,"NORCRAFT COMPANIES, L.P.",NORCRAFT CO LP,NORCRAFT CO,1,2,89.65517241379311,89.65517241379311,True
non_financial_release_1362,"NORSTAN COMMUNICATIONS, INC.",NORSTAN COMMUNICATIONS INC,NORSTAN COMMUNICATIONS,1,2,90.0,90.0,False
non_financial_release_1362,"NORSTAN COMMUNICATIONS, INC., A MINNESOTA CORPORATION",NORSTAN COMMUNICATIONS INC A MINNESOTA CORP,NORSTAN COMMUNICATIONS,1,2,90.0,90.0,False
non_financial_release_1363,"NSPIRE HEALTH, L.L.C.",NSPIRE HEALTH LLC,NSPIRE HEALTH,1,2,88.23529411764706,88.23529411764706,True
non_financial_release_1363,"NSPIRE HEALTH, INC.",NSPIRE HEALTH INC,NSPIRE HEALTH,1,2,88.23529411764706,88.23529411764706,True
non_financial_release_1364,"NXGN MANAGEMENT, LLC",NXGN MANAGEMENT LLC,NXGN MANAGEMENT LLC,1,2,90.0,90.0,False
non_financial_release_1364,"NXGN MANAGEMENT, LLC (FORMERLY QSI MANAGEMENT, LLC)",NXGN MANAGEMENT LLC FORMERLY QSI MANAGEMENT LLC,NXGN MANAGEMENT LLC,1,2,90.0,90.0,False
non_financial_release_1365,PERDUE AGRIBUSINESS LLC F/K/A PERDUE AGRIBUSINESS INCORPORATED,PERDUE AGRIBUSINESS LLC F K A PERDUE AGRIBUSINESS INC,PERDUE AGRIBUSINESS LLC F K A PERDUE AGSOLUTIONS LLC,1,4,88.87544802867382,88.87096774193547,True
non_financial_release_1365,PERDUE AGRIBUSINESS LLC F/K/A PERDUE AGSOLUTIONS LLC,PERDUE AGRIBUSINESS LLC F K A PERDUE AGSOLUTIONS LLC,PERDUE AGRIBUSINESS LLC F K A PERDUE AGSOLUTIONS LLC,1,4,88.87544802867382,88.87096774193547,True
non_financial_release_1365,"PERDUE AGRIBUSINESS LLC F/K/A PERDUE FATS AND PROTEINS, LLC",PERDUE AGRIBUSINESS LLC F K A PERDUE FATS & PROTEINS LLC,PERDUE AGRIBUSINESS LLC F K A PERDUE AGSOLUTIONS LLC,1,4,88.87544802867382,88.87096774193547,True
non_financial_release_1365,"PERDUE AGRIBUSINESS LLC F/K/A PERDUE GRAIN AND OILSEED, LLC",PERDUE AGRIBUSINESS LLC F K A PERDUE GRAINAND OILSEED LLC,PERDUE AGRIBUSINESS LLC F K A PERDUE AGSOLUTIONS LLC,1,4,88.87544802867382,88.87096774193547,True
non_financial_release_1366,PERDUE FARMS INC. F/K/A PERDUE FARMS INCORPORATED,PERDUE FARMS INC F K A PERDUE FARMS INC,PERDUE FARMS F K A PERDUE,1,2,95.0,95.0,False
non_financial_release_1366,PERDUE FARMS INC. F/K/A PERDUE INCORPORATED,PERDUE FARMS INC F K A PERDUE INC,PERDUE FARMS F K A PERDUE,1,2,95.0,95.0,False
non_financial_release_1367,PERDUE FOODS LLC,PERDUE FOODS LLC,PERDUE FOODS LLC,1,6,90.83333333333333,90.0,False
non_financial_release_1367,"PERDUE FOODS LLC F/K/A COLEMAN NATURAL FOODS, LLC",PERDUE FOODS LLC F K A COLEMAN NATURAL FOODS LLC,PERDUE FOODS LLC,1,6,90.83333333333333,90.0,False
non_financial_release_1367,"PERDUE FOODS LLC F/K/A COLEMAN NATURAL PRODUCTS, LLC",PERDUE FOODS LLC F K A COLEMAN NATURAL PRODUCTS LLC,PERDUE FOODS LLC,1,6,90.83333333333333,90.0,False
non_financial_release_1367,"PERDUE FOODS LLC F/K/A HERITAGE BREEDERS, LLC",PERDUE FOODS LLC F K A HERITAGE BREEDERS LLC,PERDUE FOODS LLC,1,6,90.83333333333333,90.0,False
non_financial_release_1367,"PERDUE FOODS LLC F/K/A PERDUE HOLDINGS, INC.",PERDUE FOODS LLC F K A PERDUE HOLDINGS INC,PERDUE FOODS LLC,1,6,90.83333333333333,90.0,False
non_financial_release_1367,"PERDUE FOODS LLC F/K/A PERDUE INVESTMENT COMPANY, INC.",PERDUE FOODS LLC F K A PERDUE INVESTMENT CO INC,PERDUE FOODS LLC,1,6,90.83333333333333,90.0,False
non_financial_release_1368,"PRETZELS, LLC",PRETZELS LLC,PRETZELS LLC,1,2,90.0,90.0,False
non_financial_release_1368,"PRETZELS, LLC FKA PRETZELS, INC.",PRETZELS LLC FKA PRETZELS INC,PRETZELS LLC,1,2,90.0,90.0,False
non_financial_release_1369,"PREWAY INC., A DE CORP.",PREWAY INC A DE CORP,PREWAY,1,2,90.0,90.0,False
non_financial_release_1369,"PREWAY, INC.",PREWAY INC,PREWAY,1,2,90.0,90.0,False
non_financial_release_1370,"PRINTRAK INTERNATIONAL, INC. AND SUNRISE IMAGING, INC.",PRINTRAK INTERNATIONAL INC & SUNRISE IMAGING INC,PRINTRAK INTERNATIONAL,1,2,90.0,90.0,False
non_financial_release_1370,"PRINTRAK INTERNATIONAL, INC.",PRINTRAK INTERNATIONAL INC,PRINTRAK INTERNATIONAL,1,2,90.0,90.0,False
non_financial_release_1371,PROMETHEUS LABORATORIES INC.,PROMETHEUS LABORATORIES INC,PROMETHEUS LABORATORIES,1,2,100.0,100.0,False
non_financial_release_1371,"PROMETHEUS LABORATORIES, INC.",PROMETHEUS LABORATORIES INC,PROMETHEUS LABORATORIES,1,2,100.0,100.0,False
non_financial_release_1372,"PROVENTIV THERAPEUTICS , LLC",PROVENTIV THERAPEUTICS LLC,PROVENTIV THERAPEUTICS LLC,1,2,100.0,100.0,False
non_financial_release_1372,"PROVENTIV THERAPEUTICS, LLC",PROVENTIV THERAPEUTICS LLC,PROVENTIV THERAPEUTICS LLC,1,2,100.0,100.0,False
non_financial_release_1373,RECOR MEDICAL INC.,RECOR MEDICAL INC,RECOR MEDICAL,1,2,100.0,100.0,False
non_financial_release_1373,"RECOR MEDICAL, INC.",RECOR MEDICAL INC,RECOR MEDICAL,1,2,100.0,100.0,False
non_financial_release_1374,"RECORD TOWN USA, LLC",RECORD TOWN USA LLC,RECORD TOWN,1,3,92.3076923076923,92.3076923076923,False
non_financial_release_1374,"RECORD TOWN UTAH, LLC",RECORD TOWN UTAH LLC,RECORD TOWN,1,3,92.3076923076923,92.3076923076923,False
non_financial_release_1374,"RECORD TOWN, INC.",RECORD TOWN INC,RECORD TOWN,1,3,92.3076923076923,92.3076923076923,False
non_financial_release_1375,"RIVA SPORT, INC.",RIVA SPORT INC,RIVA SPORT,1,2,96.55172413793103,96.55172413793103,False
non_financial_release_1375,"RIVA SPORTS, INC.",RIVA SPORTS INC,RIVA SPORT,1,2,96.55172413793103,96.55172413793103,False
non_financial_release_1376,"RIVERWALK HOLDCO II, LLC",RIVERWALK HOLDCO II LLC,RIVERWALK HOLDCO LLC,1,2,95.0,95.0,False
non_financial_release_1376,"RIVERWALK HOLDCO, LLC",RIVERWALK HOLDCO LLC,RIVERWALK HOLDCO LLC,1,2,95.0,95.0,False
non_financial_release_1377,"SARKIS HOLDINGS II, INC.",SARKIS HOLDINGS II INC,SARKIS HOLDINGS,1,2,95.0,95.0,False
non_financial_release_1377,"SARKIS HOLDINGS, INC.",SARKIS HOLDINGS INC,SARKIS HOLDINGS,1,2,95.0,95.0,False
non_financial_release_1378,SCOVILL FASTENERS INC.,SCOVILL FASTENERS INC,SCOVILL FASTENERS,1,2,100.0,100.0,False
non_financial_release_1378,"SCOVILL FASTENERS, INC.",SCOVILL FASTENERS INC,SCOVILL FASTENERS,1,2,100.0,100.0,False
non_financial_release_1379,"SIFCO INDUSTRIES, INC,",SIFCO INDUSTRIES INC,SIFCO INDUSTRIES,1,2,100.0,100.0,False
non_financial_release_1379,"SIFCO INDUSTRIES, INC.",SIFCO INDUSTRIES INC,SIFCO INDUSTRIES,1,2,100.0,100.0,False
non_financial_release_1380,STARCITE INC.,STARCITE INC,STARCITE,1,2,100.0,100.0,False
non_financial_release_1380,"STARCITE, INC.",STARCITE INC,STARCITE,1,2,100.0,100.0,False
non_financial_release_1381,SUPRESTA LLC (F/K/A RIPPLEWOOD PHOSPHORUS LLC),SUPRESTA LLC F K A RIPPLEWOOD PHOSPHORUS LLC,SUPRESTA LLC F K A RIPPLEWOOD PHOSPHORUS LLC,1,2,95.0,95.0,False
non_financial_release_1381,SUPRESTA U.S. LLC (F/K/A RIPPLEWOOD PHOSPHORUS U.S. LLC),SUPRESTA US LLC F K A RIPPLEWOOD PHOSPHORUS US LLC,SUPRESTA LLC F K A RIPPLEWOOD PHOSPHORUS LLC,1,2,95.0,95.0,False
non_financial_release_1382,SWING STAGING LLC,SWING STAGING LLC,SWING STAGING LLC,1,2,100.0,100.0,False
non_financial_release_1382,"SWING STAGING, LLC",SWING STAGING LLC,SWING STAGING LLC,1,2,100.0,100.0,False
non_financial_release_1383,TENSAR CORPORATION,TENSAR CORP,TENSAR CORP,1,2,95.0,95.0,False
non_financial_release_1383,"TENSAR CORPORATION, LLC",TENSAR CORP LLC,TENSAR CORP,1,2,95.0,95.0,False
non_financial_release_1384,TENSAR INTERNATIONAL CORPORATION,TENSAR INTERNATIONAL CORP,TENSAR INTERNATIONAL LLC,1,2,89.79591836734694,89.79591836734694,True
