entity_id,original_name,standard_name,frequency,component_size
non_financial_security_2564,"MONEY NETWORK FINANCIAL, LLC",MONEY NETWORK FINANCIAL LLC,939,1
non_financial_security_2565,C PREME LIMITED LLC,C PREME LTD LLC,938,1
non_financial_security_2566,"LOGAN OUTDOOR PRODUCTS, LLC",LOGAN OUTDOOR PRODUCTS LLC,938,1
non_financial_security_2567,"NORRISEAL-WELLMARK, INC.",NORRISEAL-WELLMARK INC,938,1
non_financial_security_2568,BORLAND SOFTWARE CORPORATION,BORLAND SOFTWARE CORP,934,1
non_financial_security_2569,HUNTSMAN PETROCHEMICAL CORPORATION,HUNTSMAN PETROCHEMICAL CORP,934,1
non_financial_security_2570,"MICRO FOCUS (US), INC.",MICRO FOCUS US,934,4
non_financial_security_2570,"MICRO FOCUS SOFTWARE, INC.",MICRO FOCUS US,758,4
non_financial_security_2570,MICRO FOCUS LLC,MICRO FOCUS US,144,4
non_financial_security_2570,MICRO FOCUS IP DEVELOPMENT LIMITED,MICRO FOCUS US,8,4
non_financial_security_2571,"CMC MATERIALS, INC.",CMC MATERIALS INC,932,1
non_financial_security_2572,"WANG LABORATORIES, INC.",WANG LABORATORIES INC,930,1
non_financial_security_2573,YOUNG & FRANKLIN INC.,YOUNG & FRANKLIN INC,929,1
non_financial_security_2574,"INTERNATIONAL TEST SOLUTIONS, LLC",INTERNATIONAL TEST SOLUTIONS LLC,926,1
non_financial_security_2575,"ORAPHARMA, INC.",ORAPHARMA INC,926,1
non_financial_security_2576,"PRECISION DERMATOLOGY, INC.",PRECISION DERMATOLOGY INC,925,1
non_financial_security_2577,NOXELL CORPORATION,NOXELL CORP,921,1
non_financial_security_2578,"SPIRIT GLOBAL ENERGY SOLUTIONS, INC.",SPIRIT GLOBAL ENERGY SOLUTIONS INC,920,1
non_financial_security_2579,"GUARDIAN ASSETS, INC.",GUARDIANASSETS INC,897,1
non_financial_security_2580,"LEGERITY, INC.",LEGERITY INC,894,1
non_financial_security_2581,"ANODYNE MEDICAL DEVICE, INC.",ANODYNE MEDICAL DEVICE INC,886,1
non_financial_security_2582,CERENCE OPERATING COMPANY,CERENCE OPERATING CO,883,1
non_financial_security_2583,"HILL-ROM HOLDINGS, INC.",HILL-ROM HOLDINGS INC,883,1
non_financial_security_2584,"HILL-ROM, INC.",HILL-ROM INC,883,1
non_financial_security_2585,"VOALTE, INC.",VOALTE INC,883,1
non_financial_security_2586,BLUE COAT LLC,BLUE COAT LLC,880,2
non_financial_security_2586,"BLUE COAT SYSTEMS, INC.",BLUE COAT LLC,489,2
non_financial_security_2587,"LIFELOCK, INC,",LIFELOCK INC,880,1
non_financial_security_2588,SYMANTEC CORPORATION,SYMANTEC CORP,880,1
non_financial_security_2589,SYMANTEC OPERATING CORPORATION,SYMANTEC OPERATING CORP,880,1
non_financial_security_2590,"ADVANCED MEDICAL OPTICS, INC.",ADVANCED MEDICAL OPTICS,877,2
non_financial_security_2590,"ADVANCED MEDICAL TECHNOLOGIES, INC.",ADVANCED MEDICAL OPTICS,7,2
non_financial_security_2591,NORTONLIFELOCK INC.,NORTONLIFELOCK INC,877,1
non_financial_security_2592,VISKASE CORPORATION,VISKASE CORP,873,1
non_financial_security_2593,"NOVELL, INC.",NOVELL INC,872,1
non_financial_security_2594,"BROOKS AUTOMATION, INC.",BROOKS AUTOMATION,870,2
non_financial_security_2594,"BROOKS AUTOMATION US, LLC",BROOKS AUTOMATION,559,2
non_financial_security_2595,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",HARMAN INTERNATIONAL INDUSTRIES INC,867,1
non_financial_security_2596,DATA DEVICE CORPORATION,DATA DEVICE CORP,864,1
non_financial_security_2597,"ENERGIZER BRANDS, LLC",ENERGIZER BRANDS LLC,861,1
non_financial_security_2598,"NUVASIVE SPECIALIZED ORTHOPEDICS, INC.",NUVASIVE SPECIALIZED ORTHOPEDICS INC,860,1
non_financial_security_2599,FERRO CORPORATION,FERRO CORP,859,1
non_financial_security_2600,"REDWOOD SYSTEMS, INC.",REDWOOD SYSTEMS INC,854,1
non_financial_security_2601,"EXTREME NETWORKS, INC.",EXTREME NETWORKS INC,851,1
non_financial_security_2602,"AMSAFE, INC.",AMSAFE INC,850,1
non_financial_security_2603,"DROPBOX, INC.",DROPBOX INC,847,1
non_financial_security_2604,"PHASE MATRIX, INC.",PHASE MATRIX INC,847,1
non_financial_security_2605,"AEROCONTROLEX GROUP, INC.",AEROCONTROLEX GROUP INC,846,1
non_financial_security_2606,"BLADELOGIC, INC.",BLADELOGIC INC,840,1
non_financial_security_2607,"BMC SOFTWARE, INC.",BMC SOFTWARE INC,840,1
non_financial_security_2608,"ADAMS RITE AEROSPACE, INC.",ADAMS RITE AEROSPACE INC,839,1
non_financial_security_2609,"VISHAY INTERTECHNOLOGY, INC.",VISHAY INTERTECHNOLOGY INC,833,1
non_financial_security_2610,CROMPTON COLORS INCORPORATED,CROMPTON COLORS,830,2
non_financial_security_2610,CROMPTON COLORS INCORORATED,CROMPTON COLORS,397,2
non_financial_security_2611,"GLCC LAUREL, LLC",GLCC LAUREL LLC,830,1
non_financial_security_2612,ANDREW CORPORATION,ANDREW CORP,829,1
non_financial_security_2613,CONVERSANT INTELLECTUAL PROPERTY MANAGEMENT INC.,CONVERSANT INTELLECTUAL PROPERTY MANAGEMENT INC,826,1
non_financial_security_2614,"FUNDSXPRESS FINANCIAL NETWORKS, INC.",FUNDSXPRESS FINANCIAL NETWORKS INC,825,1
non_financial_security_2615,"AMERICAN AXLE & MANUFACTURING, INC.",AMERICANAXLE & MANUFACTURING INC,823,1
non_financial_security_2616,VERTIV CORPORATION,VERTIV CORP,816,1
non_financial_security_2617,"VERTIV IT SYSTEMS, INC.",VERTIV IT SYSTEMS INC,816,1
non_financial_security_2618,"AVTECHTYEE, INC.",AVTECHTYEE INC,812,1
non_financial_security_2619,"AFFYMETRIX, INC.",AFFYMETRIX INC,811,1
non_financial_security_2620,"DUKES AEROSPACE, INC.",DUKES AEROSPACE INC,808,1
non_financial_security_2621,"ELECTRONICS FOR IMAGING, INC.",ELECTRONICS FOR IMAGING INC,807,1
non_financial_security_2622,"METROLOGIC INSTRUMENTS, INC.",METROLOGIC INSTRUMENTS INC,805,1
non_financial_security_2623,TECUMSEH PRODUCTS COMPANY,TECUMSEH PRODUCTS CO,802,2
non_financial_security_2623,"TECUMSEH PRODUCTS OF CANADA, LIMITED",TECUMSEH PRODUCTS CO,55,2
non_financial_security_2624,VERTEX PHARMACEUTICALS (SAN DIEGO) LLC,VERTEX PHARMACEUTICALS,799,2
non_financial_security_2624,VERTEX PHARMACEUTICALS INCORPORATED,VERTEX PHARMACEUTICALS,799,2
non_financial_security_2625,"MEMC INTERNATIONAL, INC.",MEMC INTERNATIONAL INC,798,1
non_financial_security_2626,"MEMC PASADENA, INC.",MEMC PASADENA INC,798,1
non_financial_security_2627,MEMC SOUTHWEST INC.,MEMC SOUTHWEST INC,798,1
non_financial_security_2628,"PLASMASIL, L.L.C.",PLASMASIL LLC,798,1
non_financial_security_2629,"SIBOND, L.L.C.",SIBOND LLC,798,1
non_financial_security_2630,"ACME AEROSPACE, INC.",ACME AEROSPACE INC,794,1
non_financial_security_2631,"APPLIED BIOSYSTEMS, LLC",APPLIED BIOSYSTEMS LLC,794,1
non_financial_security_2632,"BEBO, INC.",BEBO INC,794,1
non_financial_security_2633,"GOING, INC.",GOING INC,794,1
non_financial_security_2634,ICQ LLC,ICQ LLC,794,1
non_financial_security_2635,LIGHTNINGCAST LLC,LIGHTNINGCAST LLC,794,1
non_financial_security_2636,NETSCAPE COMMUNICATIONS CORPORATION,NETSCAPE COMMUNICATIONS CORP,794,1
non_financial_security_2637,QUIGO TECHNOLOGIES LLC,QUIGO TECHNOLOGIES LLC,794,1
non_financial_security_2638,"SPHERE SOURCE, INC.",SPHERE SOURCE INC,794,1
non_financial_security_2639,TACODA LLC,TACODA LLC,794,1
non_financial_security_2640,"TRUVEO, INC.",TRUVEO INC,794,1
non_financial_security_2641,"YEDDA, INC.",YEDDA INC,794,1
non_financial_security_2642,"INNOVATIVE WATER CARE, LLC",INNOVATIVE WATER CARE LLC,793,2
non_financial_security_2642,INNOVATIVE WATER CARE GLOBAL CORPORATION,INNOVATIVE WATER CARE LLC,134,2
non_financial_security_2643,"4HOME, INC.",4HOME INC,780,1
non_financial_security_2644,"ACADIA AIC, INC.",ACADIA AIC INC,780,1
non_financial_security_2645,"AEROCAST, INC.",AEROCAST INC,780,1
non_financial_security_2647,"BIGBAND NETWORKS, INC.",BIGBAND NETWORKS INC,780,1
non_financial_security_2648,"BROADBUS TECHNOLOGIES, INC.",BROADBUS TECHNOLOGIES INC,780,1
non_financial_security_2649,CCE SOFTWARE LLC,CCE SOFTWARE LLC,780,1
non_financial_security_2650,GENERAL INSTRUMENT CORPORATION,GENERAL INSTRUMENT CORP,780,3
non_financial_security_2650,"GENERAL INSTRUMENT INTERNATIONAL HOLDINGS, INC.",GENERAL INSTRUMENT CORP,780,3
non_financial_security_2650,"GENERAL INSTRUMENT AUTHORIZATION SERVICES, INC.",GENERAL INSTRUMENT CORP,780,3
non_financial_security_2651,IMEDIA CORPORATION,IMEDIA CORP,780,1
non_financial_security_2652,"LEAPSTONE SYSTEMS, INC.",LEAPSTONE SYSTEMS INC,780,1
non_financial_security_2653,"MODULUS VIDEO, INC.",MODULUS VIDEO INC,780,1
non_financial_security_2654,"MOTOROLA WIRELINE NETWORKS, INC.",MOTOROLA WIRELINE NETWORKS INC,780,1
non_financial_security_2655,"NETOPIA, INC.",NETOPIA INC,780,1
non_financial_security_2656,"QUANTUM BRIDGE COMMUNICATIONS, INC.",QUANTUM BRIDGE COMMUNICATIONS INC,780,1
non_financial_security_2657,"SETJAM, INC.",SETJAM INC,780,1
non_financial_security_2658,"SUNUP DESIGN SYSTEMS, INC.",SUNUP DESIGN SYSTEMS INC,780,1
non_financial_security_2659,THE GI REALTY TRUST 1996,GI REALTY TRUST 1996,780,1
non_financial_security_2660,"UCENTRIC SYSTEMS, INC.",UCENTRIC SYSTEMS INC,780,1
non_financial_security_2661,"BROCADE COMMUNICATIONS SYSTEMS, INC.",BROCADE COMMUNICATIONS SYSTEMS INC,779,1
non_financial_security_2662,INRANGE TECHNOLOGIES CORPORATION,INRANGE TECHNOLOGIES CORP,779,1
non_financial_security_2663,MCDATA CORPORATION,MCDATA CORP,779,1
non_financial_security_2664,DMT SOLUTIONS GLOBAL CORPORATION,DMT SOLUTIONS GLOBAL CORP,772,1
non_financial_security_2665,"TELECOMMUNICATION SYSTEMS, INC.",TELECOMMUNICATION SYSTEMS INC,767,1
non_financial_security_2666,NALCO COMPANY,NALCO CO,756,1
non_financial_security_2667,"MAXLINEAR COMMUNICATIONS, LLC",MAXLINEAR COMMUNICATIONS LLC,751,1
non_financial_security_2668,"PURE STORAGE, INC.",PURE STORAGE INC,743,1
non_financial_security_2669,"OCLARO, INC.",OCLARO INC,741,1
non_financial_security_2670,GARRETT TRANSPORTATION I INC.,GARRETT TRANSPORTATION I INC,725,1
non_financial_security_2671,"PULSE SECURE, LLC",PULSE SECURE LLC,721,1
non_financial_security_2672,"NEURONEXUS TECHNOLOGIES, INC.",NEURONEXUS TECHNOLOGIES INC,720,1
non_financial_security_2673,SECUREWORKS CORP.,SECUREWORKS CORP,716,1
non_financial_security_2674,"MICRO POWER ELECTRONICS, INC.",MICRO POWER ELECTRONICS INC,713,1
non_financial_security_2675,"QUANTUM MEDICAL IMAGING, L.L.C.",QUANTUM MEDICAL IMAGING LLC,712,2
non_financial_security_2675,"QUANTUM MEDICAL HOLDINGS, LLC",QUANTUM MEDICAL IMAGING LLC,443,2
non_financial_security_2676,TROPHY DENTAL INC.,TROPHY DENTAL INC,712,1
non_financial_security_2677,"AVENT, INC.",AVENT INC,709,1
non_financial_security_2678,"AVID TECHNOLOGY, INC.",AVID TECHNOLOGY INC,699,1
non_financial_security_2679,IDEAL INDUSTRIES LIGHTING LLC,IDEAL INDUSTRIES LIGHTING LLC,697,1
non_financial_security_2680,"ADCAST NORTH CAROLINA CABLE ADVERTISING, LLC",ADCAST NORTH CAROLINA CABLE ADVERTISING LLC,692,1
non_financial_security_2681,ALABANZA LLC,ALABANZA LLC,692,1
non_financial_security_2682,"AMERICAN CABLE ENTERTAINMENT COMPANY, LLC",AMERICAN CABLE ENTERTAINMENT CO LLC,692,1
non_financial_security_2683,"ASCO POWER TECHNOLOGIES, L.P.",ASCO POWER TECHNOLOGIES LP,692,1
non_financial_security_2684,"ATHENS CABLEVISION, LLC",ATHENS CABLEVISION LLC,692,1
non_financial_security_2685,"AUSABLE CABLE TV, LLC",AUSABLE CABLE TV LLC,692,1
non_financial_security_2686,AVOCENT CORPORATION,AVOCENT CORP,692,1
non_financial_security_2687,"AVOCENT FREMONT, LLC",AVOCENT FREMONT LLC,692,1
non_financial_security_2688,"AVOCENT HUNTSVILLE, LLC",AVOCENT HUNTSVILLE LLC,692,1
non_financial_security_2689,AVOCENT REDMOND CORP.,AVOCENT REDMOND CORP,692,1
non_financial_security_2690,"BHN HOME SECURITY SERVICES, LLC",BHN HOME SECURITY SERVICES LLC,692,1
non_financial_security_2691,"BHN SPECTRUM INVESTMENTS, LLC",BHN SPECTRUM INVESTMENTS LLC,692,1
non_financial_security_2692,"BRESNAN COMMUNICATIONS, LLC",BRESNAN COMMUNICATIONS LLC,692,1
non_financial_security_2693,"BRESNAN DIGITAL SERVICES, LLC",BRESNAN DIGITAL SERVICES LLC,692,1
non_financial_security_2694,"BRESNAN MICROWAVE OF MONTANA, LLC",BRESNAN MICROWAVE OF MONTANA LLC,692,1
non_financial_security_2695,"CABLE EQUITIES COLORADO, LLC",CABLE EQUITIES COLORADO LLC,692,2
non_financial_security_2695,"CABLE EQUITIES OF COLORADO MANAGEMENT LLC CC 10, LLC",CABLE EQUITIES COLORADO LLC,692,2
non_financial_security_2696,"CC MICHIGAN, LLC",CC MICHIGAN LLC,692,1
non_financial_security_2697,"CC SYSTEMS, LLC",CC SYSTEMS LLC,692,1
non_financial_security_2698,"CCO FIBERLINK, LLC",CCO FIBERLINK LLC,692,1
non_financial_security_2699,"CCO HOLDCO TRANSFERS VII, LLC",CCO HOLDCO TRANSFERS VII LLC,692,1
non_financial_security_2700,"CCO LP, LLC",CCO LP LLC,692,1
non_financial_security_2701,"CCO NR HOLDINGS, LLC",CCO NR HOLDINGS LLC,692,1
non_financial_security_2702,"CCO PURCHASING, LLC",CCO PURCHASING LLC,692,1
non_financial_security_2703,"CCO TRANSFERS, LLC",CCO TRANSFERS LLC,692,1
non_financial_security_2704,"CHARTER ADVERTISING OF SAINT LOUIS, LLC",CHARTER ADVERTISING OF SAINT LOUIS LLC,692,1
non_financial_security_2705,"CHARTER DISTRIBUTION, LLC",CHARTER DISTRIBUTION LLC,692,1
non_financial_security_2706,"CHARTER HELICON, LLC",CHARTER HELICON LLC,692,1
non_financial_security_2707,"CHARTER HOME SECURITY, LLC",CHARTER HOME SECURITY LLC,692,1
non_financial_security_2708,"CHARTER RMG, LLC",CHARTER RMG LLC,692,1
non_financial_security_2709,"CHARTER STORES FCN, LLC",CHARTER STORES FCN LLC,692,1
non_financial_security_2710,"CHARTER VIDEO ELECTRONICS, LLC",CHARTER VIDEO ELECTRONICS LLC,692,1
non_financial_security_2711,COAXIAL COMMUNICATIONS OF CENTRAL OHIO LLC,COAXIAL COMMUNICATIONS OF CENTRAL OHIO LLC,692,1
non_financial_security_2712,"FALCON COMMUNITY CABLE, L.P.",FALCON COMMUNITY CABLE,692,2
non_financial_security_2712,FALCON COMMUNITY VENTURES I LIMITED PARTNERSHIP,FALCON COMMUNITY CABLE,692,2
non_financial_security_2713,"FALCON FIRST CABLE OF THE SOUTHEAST, LLC",FALCON FIRST LLC,692,2
non_financial_security_2713,"FALCON FIRST, LLC",FALCON FIRST LLC,692,2
non_financial_security_2714,"FALCON VIDEO COMMUNICATIONS, L.P.",FALCON VIDEO COMMUNICATIONS LP,692,1
non_financial_security_2715,"HELICON PARTNERS I, L.P.",HELICON PARTNERS I LP,692,1
non_financial_security_2716,"HOMETOWN T.V., LLC",HOMETOWN T V LLC,692,1
non_financial_security_2717,HPI ACQUISITION CO. LLC,HPI ACQUISITION CO LLC,692,1
non_financial_security_2718,"ICI HOLDINGS, LLC",ICI HOLDINGS LLC,692,1
non_financial_security_2719,INSIGHT BLOCKER LLC,INSIGHT BLOCKER LLC,692,1
non_financial_security_2720,"INSIGHT INTERACTIVE, LLC",INSIGHT INTERACTIVE LLC,692,1
non_financial_security_2721,"INSIGHT MIDWEST HOLDINGS, LLC",INSIGHT MIDWEST,692,2
non_financial_security_2721,"INSIGHT MIDWEST, L.P.",INSIGHT MIDWEST,692,2
non_financial_security_2722,"INSIGHT PHONE OF INDIANA, LLC",INSIGHT PHONE OF OHIO LLC,692,3
non_financial_security_2722,"INSIGHT PHONE OF KENTUCKY, LLC",INSIGHT PHONE OF OHIO LLC,692,3
non_financial_security_2722,"INSIGHT PHONE OF OHIO, LLC",INSIGHT PHONE OF OHIO LLC,692,3
non_financial_security_2723,"INTERACTIVE CABLE SERVICES, LLC",INTERACTIVE CABLE SERVICES LLC,692,1
non_financial_security_2724,"INTERLINK COMMUNICATIONS PARTNERS, LLC",INTERLINK COMMUNICATIONS PARTNERS LLC,692,1
non_financial_security_2725,INTREPID ACQUISITION LLC,INTREPID ACQUISITION LLC,692,1
non_financial_security_2726,LIEBERT CORPORATION,LIEBERT CORP,692,1
non_financial_security_2727,"LIEBERT NORTH AMERICA, INC.",LIEBERT NORTH AMERICA INC,692,1
non_financial_security_2728,"LONG BEACH, LLC",LONG BEACH LLC,692,1
non_financial_security_2729,"MARCUS CABLE ASSOCIATES, L.L.C.",MARCUS CABLE LLC,692,3
non_financial_security_2729,"MARCUS CABLE OF ALABAMA, L.L.C.",MARCUS CABLE LLC,692,3
non_financial_security_2729,"MARCUS CABLE, LLC",MARCUS CABLE LLC,692,3
non_financial_security_2730,"MIDWEST CABLE COMMUNICATIONS, LLC",MIDWEST CABLE COMMUNICATIONS LLC,692,1
non_financial_security_2731,NAVISITE LLC,NAVISITE LLC,692,1
non_financial_security_2732,NEW WISCONSIN PROCUREMENT LLC,NEW WISCONSIN PROCUREMENT LLC,692,1
non_financial_security_2733,OCEANIC TIME WARNER CABLE LLC,OCEANIC TIME WARNER CABLE LLC,692,1
non_financial_security_2734,"PARITY ASSETS, LLC",PARITY ASSETS LLC,692,1
non_financial_security_2735,"PLATTSBURGH CABLEVISION, LLC",PLATTSBURGH CABLEVISION LLC,692,1
non_financial_security_2736,RENAISSANCE MEDIA LLC,RENAISSANCE MEDIA LLC,692,1
non_financial_security_2737,"RIFKIN ACQUISITION PARTNERS, LLC",RIFKINACQUISITION PARTNERS LLC,692,1
non_financial_security_2738,"ROBIN MEDIA GROUP, LLC",ROBIN MEDIA GROUP LLC,692,1
non_financial_security_2739,"SCOTTSBORO TV CABLE, LLC TENNESSEE, LLC",SCOTTSBORO TV CABLE LLC TENNESSEE LLC,692,1
non_financial_security_2740,"THE HELICON GROUP, L.P.",HELICON GROUP LP,692,1
non_financial_security_2741,TWC ADMINISTRATION LLC,TWC ADMINISTRATION LLC,692,1
non_financial_security_2742,"TWC COMMUNICATIONS, LLC",TWC COMMUNICATIONS LLC,692,1
non_financial_security_2743,TWC DIGITAL PHONE LLC,TWC DIGITAL PHONE LLC,692,1
non_financial_security_2744,TWC MEDIA BLOCKER LLC,TWC MEDIA BLOCKER LLC,692,1
non_financial_security_2745,TWC NEWCO LLC,TWC NEWCO LLC,692,1
non_financial_security_2746,TWC REGIONAL SPORTS NETWORK I LLC,TWC REGIONAL SPORTS NETWORK I LLC,692,1
non_financial_security_2747,TWC SECURITY LLC,TWC SECURITY LLC,692,1
non_financial_security_2748,TWC SEE HOLDCO LLC,TWC SEE HOLDCO LLC,692,1
non_financial_security_2749,TWC WIRELESS LLC,TWC WIRELESS LLC,692,1
non_financial_security_2750,"TWC/CHARTER DALLAS CABLE ADVERTISING, LLC",TWC CHARTER DALLAS CABLE ADVERTISING LLC,692,1
non_financial_security_2751,TWCIS HOLDCO LLC,TWCIS HOLDCO LLC,692,1
non_financial_security_2752,"VISTA BROADBAND COMMUNICATIONS, LLC",VISTA BROADBAND COMMUNICATIONS LLC,692,1
non_financial_security_2753,WISCONSIN PROCUREMENT HOLDCO LLC,WISCONSIN PROCUREMENT HOLDCO LLC,692,1
non_financial_security_2754,POLYONE CORPORATION,POLYONE CORP,689,1
non_financial_security_2755,"MPM SILICONES, LLC",MPM SILICONES LLC,681,1
non_financial_security_2756,NEKTAR THERAPEUTICS,NEKTAR THERAPEUTICS,680,1
non_financial_security_2757,SIMPLEX MANUFACTURING CO.,SIMPLEX MANUFACTURING CO,678,1
non_financial_security_2758,TELAIR US LLC,TELAIR US LLC,678,1
non_financial_security_2759,"NVT, LLC",NVT LLC,672,1
non_financial_security_2760,"MITEL NETWORKS, INC.",MITEL NETWORKS,671,2
non_financial_security_2760,MITEL NETWORKS CORPORATION,MITEL NETWORKS,34,2
non_financial_security_2761,"WICHORUS, LLC (FORMERLY KNOWN AS WICHORUS, INC.)",WICHORUS LLC FORMERLY KNOWNAS WICHORUS INC,671,1
non_financial_security_2762,"LEISERV, INC.",LEISERV INC,670,1
non_financial_security_2763,"TELLABS RESTON, LLC (FORMERLY KNOWN AS TELLABS RESTON, INC.)",TELLABS RESTON LLC FORMERLY KNOWNAS TELLABS RESTON INC,670,1
non_financial_security_2764,"SAES PURE GAS, INC.",SAES PURE GAS INC,668,1
non_financial_security_2765,ACCURAY INCORPORATED,ACCURAY INC,665,1
non_financial_security_2766,"BLUEGRASS LABELS COMPANY, LLC",BLUEGRASS LABELS CO LLC,661,1
non_financial_security_2767,"CREELED, INC.",CREELED INC,660,1
non_financial_security_2768,"SMART HIGH RELIABILITY SOLUTIONS, LLC",SMART HIGH RELIABILITY SOLUTIONS LLC,660,1
non_financial_security_2769,TOMOTHERAPY INCORPORATED,TOMOTHERAPY INC,660,1
non_financial_security_2770,FLEXSYS AMERICA L.P.,FLEXSYS AMERICA LP,651,1
non_financial_security_2771,"MAGNUM SEMICONDUCTOR, INC.",MAGNUM SEMICONDUCTOR INC,647,1
non_financial_security_2772,"INTEGRATED DEVICE TECHNOLOGY, INC.",INTEGRATED DEVICE TECHNOLOGY INC,639,1
non_financial_security_2773,"REMY TECHNOLOGIES, L.L.C.",REMY TECHNOLOGIES LLC,635,1
non_financial_security_2774,"WINTEGRA, INC.",WINTEGRA INC,635,1
non_financial_security_2775,THE STANDARD REGISTER COMPANY,STANDARD REGISTER CO,632,1
non_financial_security_2777,ENDWAVE CORPORATION,ENDWAVE CORP,627,1
non_financial_security_2778,"GIGPEAK, INC.",GIGPEAK INC,627,1
non_financial_security_2779,CALIBER COMPANY,CALIBER CO,624,1
non_financial_security_2780,FRAM GROUP IP LLC,FRAM GROUP IP LLC,624,1
non_financial_security_2781,LIFECELL CORPORATION,LIFECELL CORP,619,1
non_financial_security_2782,ORBITAL SCIENCES CORPORATION,ORBITAL SCIENCES CORP,609,1
non_financial_security_2783,"DRESSER INTERNATIONAL, INC.",DRESSER INTERNATIONAL INC,605,1
non_financial_security_2784,"GREATBATCH, INC.",GREATBATCH INC,605,1
non_financial_security_2785,"GREATBATCH-GLOBE TOOL, INC.",GREATBATCH-GLOBE TOOL INC,605,1
non_financial_security_2786,COPELAND COMFORT CONTROL LP,COPELAND COMFORT CONTROL LP,603,1
non_financial_security_2787,"AIRBORNE HOLDINGS, INC.",AIRBORNE HOLDINGS INC,598,1
non_financial_security_2788,"ARKWIN INDUSTRIES, INC.",ARKWIN INDUSTRIES INC,598,1
non_financial_security_2789,"AVIONICS SPECIALTIES, INC.",AVIONICS SPECIALTIES INC,598,1
non_financial_security_2790,"PNEUDRAULICS, INC.",PNEUDRAULICS INC,598,1
non_financial_security_2791,"SEMCO INSTRUMENTS, INC.",SEMCO INSTRUMENTS INC,598,1
non_financial_security_2792,"TEAC AEROSPACE TECHNOLOGIES, INC.",TEAC AEROSPACE TECHNOLOGIES INC,598,1
non_financial_security_2793,ATERNITY LLC,ATERNITY LLC,591,1
non_financial_security_2794,"EAGLE MAYAGUEZ, LLC",EAGLE MAYAGUEZ LLC,591,1
non_financial_security_2795,"EAGLE NEW BEDFORD, INC.",EAGLE NEW BEDFORD INC,591,1
non_financial_security_2796,BROOKTREE WORLDWIDE SALES CORPORATION,BROOKTREE WORLDWIDE SALES CORP,586,1
non_financial_security_2797,"RF MICRO DEVICES, INC.",RF MICRO DEVICES INC,578,1
non_financial_security_2798,"PALM, INC.",PALM INC,576,1
non_financial_security_2799,STRYKER CORPORATION,STRYKER CORP,573,1
non_financial_security_2800,LITEPOINT CORPORATION,LITEPOINT CORP,571,1
non_financial_security_2801,"IKANOS COMMUNICATIONS, INC.",IKANOS COMMUNICATIONS INC,568,1
non_financial_security_2802,ALBER CORP.,ALBER CORP,566,1
non_financial_security_2803,"NORTHERN TECHNOLOGIES, INC.",NORTHERN TECHNOLOGIES INC,566,1
non_financial_security_2804,COMTECH EF DATA CORP.,COMTECH EF DATA CORP,564,1
non_financial_security_2805,COMTECH MOBILE DATACOM CORPORATION,COMTECH MOBILE DATACOM CORP,564,1
non_financial_security_2806,"COMTECH XICOM TECHNOLOGY, INC.",COMTECH XICOM TECHNOLOGY INC,564,1
non_financial_security_2807,"3Z TELECOM, INC.",3Z TELECOM INC,563,1
non_financial_security_2808,ACTERNA WG INTERNATIONAL HOLDINGS LLC,ACTERNA WG INTERNATIONAL HOLDINGS LLC,563,1
non_financial_security_2809,JDSU ACTERNA HOLDINGS LLC,JDSU ACTERNA HOLDINGS LLC,563,1
non_financial_security_2810,"RPC PHOTONICS, INC.",RPC PHOTONICS INC,563,1
non_financial_security_2811,"TTC INTERNATIONAL HOLDINGS, LLC",TTC INTERNATIONAL HOLDINGS LLC,563,1
non_financial_security_2812,METEOR HOLDING CORP.,METEOR HOLDING CORP,562,1
non_financial_security_2813,"OMNIPLANAR, INC.",OMNIPLANAR INC,562,1
non_financial_security_2814,ATK LAUNCH SYSTEMS INC.,ATK LAUNCH SYSTEMS INC,558,1
non_financial_security_2815,ATK SPACE SYSTEMS INC.,ATK SPACE SYSTEMS INC,558,1
non_financial_security_2816,FIREEYE SECURITY HOLDINGS US LLC,FIREEYE SECURITY HOLDINGS US LLC,558,1
non_financial_security_2817,TEMPTIME CORPORATION,TEMPTIME CORP,555,1
non_financial_security_2818,"WD MEDIA, LLC",WD MEDIA LLC,555,1
non_financial_security_2819,LUMENTUM OPERATIONS LLC,LUMENTUM OPERATIONS LLC,554,1
non_financial_security_2820,"OCLARO FIBER OPTICS, INC.",OCLARO FIBER OPTICS INC,554,1
non_financial_security_2821,PRESTONE PRODUCTS CORPORATION,PRESTONE PRODUCTS CORP,551,1
non_financial_security_2822,"AXCELIS TECHNOLOGIES, INC.",AXCELIS TECHNOLOGIES INC,547,1
non_financial_security_2823,"CHECKPOINT SYSTEMS, INC.",CHECKPOINT SYSTEMS INC,545,1
non_financial_security_2824,"THETA OILFIELD SERVICES, INC.",THETA OILFIELD SERVICES INC,542,1
non_financial_security_2825,"ANGIODYNAMICS, INC.",ANGIODYNAMICS INC,540,1
non_financial_security_2826,"BROOKTREE BROADBAND HOLDING, INC.",BROOKTREE BROADBAND HOLDING INC,535,1
non_financial_security_2827,OLIN CORPORATION,OLIN CORP,528,1
non_financial_security_2828,"CHICOPEE, INC.",CHICOPEE INC,526,1
non_financial_security_2829,"ENERGY LABS, INC.",ENERGY LABS INC,526,1
non_financial_security_2830,"NAUTILUS, INC.",NAUTILUS INC,524,1
